id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry
ci40128335,0.26,"10km NNW of Anza, CA",1667396005170,1667402678272,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128335,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128335&format=geojson,,,,,reviewed,0,1,ci,40128335,",ci40128335,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.06913,0.1,97.0,ml,earthquake,"M 0.3 - 10km NNW of Anza, CA",POINT Z (-116.6971667 33.6433333 13.51)
ci40128327,1.12,"19km ESE of Anza, CA",1667395925670,1667402481560,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128327,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128327&format=geojson,,,,,reviewed,0,19,ci,40128327,",ci40128327,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",44.0,0.07854,0.17,76.0,ml,earthquake,"M 1.1 - 19km ESE of Anza, CA",POINT Z (-116.4925 33.468 11.82)
ak022e2adlrn,1.9,"83 km W of Karluk, Alaska",1667395915760,1668800389070,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e2adlrn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e2adlrn&format=geojson,,,,,reviewed,0,56,ak,022e2adlrn,",ak022e2adlrn,",",ak,",",origin,phase-data,",,,0.23,,ml,earthquake,"M 1.9 - 83 km W of Karluk, Alaska",POINT Z (-155.824 57.7173 95)
us7000ilyc,5.0,"98 km SSW of Basco, Philippines",1667394462441,1667522887217,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ilyc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ilyc&format=geojson,2.0,2.7,,,reviewed,0,385,us,7000ilyc,",us7000ilyc,",",us,",",dyfi,moment-tensor,origin,phase-data,",119.0,3.259,0.59,64.0,mww,earthquake,"M 5.0 - 98 km SSW of Basco, Philippines",POINT Z (121.7086 19.5964 43.11)
hv73204707,2.26,"11 km NE of P?hala, Hawaii",1667394161320,1667551675040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204707,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204707&format=geojson,,,,,automatic,0,79,hv,73204707,",us7000ilyb,hv73204707,",",us,hv,",",origin,phase-data,",50.0,,0.109999999,126.0,ml,earthquake,"M 2.3 - 11 km NE of P?hala, Hawaii",POINT Z (-155.38883972168 19.2693328857422 32.6599998474121)
ci40128319,1.18,"11km NNE of Running Springs, CA",1667393749270,1667402111755,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128319,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128319&format=geojson,,,,,reviewed,0,21,ci,40128319,",ci40128319,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.1362,0.16,61.0,ml,earthquake,"M 1.2 - 11km NNE of Running Springs, CA",POINT Z (-117.0775 34.3038333 0.27)
us7000iqtw,2.9,"42 km S of Adak, Alaska",1667393259383,1669185263040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqtw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqtw&format=geojson,,,,,reviewed,0,129,us,7000iqtw,",ak022e29vk2t,us7000iqtw,",",ak,us,",",origin,phase-data,",27.0,0.392,0.59,204.0,ml,earthquake,"M 2.9 - 42 km S of Adak, Alaska",POINT Z (-176.6636 51.4915 35)
us7000iqu0,2.6,"107 km SSW of Nikolski, Alaska",1667391497658,1669187909040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqu0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqu0&format=geojson,,,,,reviewed,0,104,us,7000iqu0,",ak022e29pakp,us7000iqu0,",",ak,us,",",origin,phase-data,",12.0,0.703,1.24,308.0,ml,earthquake,"M 2.6 - 107 km SSW of Nikolski, Alaska",POINT Z (-169.6 52.089 10)
us7000ily7,4.1,,1667391360869,1668323031040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ily7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ily7&format=geojson,,,,,reviewed,0,259,us,7000ily7,",us7000ily7,",",us,",",origin,phase-data,",21.0,7.299,0.78,110.0,mb,earthquake,M 4.1 - ,POINT Z (0.2545 72.0131 10)
ak022e29mr4s,0.9,"85 km NNW of Karluk, Alaska",1667390791487,1668800388666,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e29mr4s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e29mr4s&format=geojson,,,,,reviewed,0,12,ak,022e29mr4s,",av91708236,ak022e29mr4s,",",av,ak,",",origin,phase-data,",,,0.26,,ml,earthquake,"M 0.9 - 85 km NNW of Karluk, Alaska",POINT Z (-155.0985 58.2599 2.8)
ak022e29m483,1.9,"88 km WNW of Aleneva, Alaska",1667390615076,1668800391300,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e29m483,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e29m483&format=geojson,,,,,reviewed,0,56,ak,022e29m483,",ak022e29m483,",",ak,",",origin,phase-data,",,,0.26,,ml,earthquake,"M 1.9 - 88 km WNW of Aleneva, Alaska",POINT Z (-154.2656 58.4136 95.9)
pr71380563,2.74,"6 km SSW of Indios, Puerto Rico",1667390371380,1667392594650,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71380563,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71380563&format=geojson,,,,,reviewed,0,116,pr,71380563,",pr71380563,",",pr,",",origin,phase-data,",10.0,0.05465,0.06,214.0,md,earthquake,"M 2.7 - 6 km SSW of Indios, Puerto Rico",POINT Z (-66.8353333333333 17.9396666666667 11.68)
pr71380568,1.96,"4 km ESE of Indios, Puerto Rico",1667390346330,1667393612630,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71380568,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71380568&format=geojson,,,,,reviewed,0,59,pr,71380568,",pr71380568,",",pr,",",origin,phase-data,",7.0,0.09019,0.12,207.0,md,earthquake,"M 2.0 - 4 km ESE of Indios, Puerto Rico",POINT Z (-66.7845 17.9745 13.48)
hv73204652,2.07999992,"Island of Hawaii, Hawaii",1667389510080,1667389708670,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204652,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204652&format=geojson,,,,,automatic,0,67,hv,73204652,",hv73204652,",",hv,",",origin,phase-data,",47.0,,0.119999997,175.0,md,earthquake,"M 2.1 - Island of Hawaii, Hawaii",POINT Z (-155.375839233398 19.1638336181641 31.2700004577637)
nn00850482,0.2,"52 km ENE of Beatty, Nevada",1667389478642,1667443466977,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850482&format=geojson,,,,,reviewed,0,1,nn,00850482,",nn00850482,",",nn,",",origin,phase-data,",12.0,0.058,0.1243,115.1,ml,earthquake,"M 0.2 - 52 km ENE of Beatty, Nevada",POINT Z (-116.194 37.0518 5.5)
nc73802396,1.31,"6km NW of Round Valley, CA",1667388971520,1667394975618,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802396&format=geojson,,,,,reviewed,0,26,nc,73802396,",nc73802396,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.146,0.07,260.0,md,earthquake,"M 1.3 - 6km NW of Round Valley, CA",POINT Z (-118.6535 37.4465 3.38)
av91708226,0.06,"85 km NNW of Karluk, Alaska",1667388559350,1667409106780,,https://earthquake.usgs.gov/earthquakes/eventpage/av91708226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91708226&format=geojson,,,,,reviewed,0,0,av,91708226,",av91708226,",",av,",",origin,phase-data,",5.0,,0.1,116.0,ml,earthquake,"M 0.1 - 85 km NNW of Karluk, Alaska",POINT Z (-155.131 58.252 3.29)
nc73802391,2.83,"14km E of Seven Trees, CA",1667387543440,1668322789040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802391&format=geojson,61.0,4.3,,,automatic,0,149,nc,73802391,",nc73802391,us7000ily5,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",70.0,0.04286,0.06,39.0,md,earthquake,"M 2.8 - 14km E of Seven Trees, CA",POINT Z (-121.677002 37.3086662 7.16)
ak022e292brg,1.3,"22 km NNE of Beluga, Alaska",1667387461569,1668800391098,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e292brg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e292brg&format=geojson,,,,,reviewed,0,26,ak,022e292brg,",ak022e292brg,",",ak,",",origin,phase-data,",,,0.28,,ml,earthquake,"M 1.3 - 22 km NNE of Beluga, Alaska",POINT Z (-150.9949 61.3369 63.7)
nn00850453,1.4,"32 km SE of Mina, Nevada",1667387315421,1667407371240,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850453,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850453&format=geojson,,,,,reviewed,0,30,nn,00850453,",nn00850453,",",nn,",",origin,phase-data,",19.0,0.059,0.1488,128.77,ml,earthquake,"M 1.4 - 32 km SE of Mina, Nevada",POINT Z (-117.8894 38.159 7.7)
ci40128311,0.83,"9km N of Julian, CA",1667387182300,1667401741904,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128311&format=geojson,,,,,reviewed,0,11,ci,40128311,",ci40128311,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.06307,0.14,125.0,ml,earthquake,"M 0.8 - 9km N of Julian, CA",POINT Z (-116.5901667 33.158 8.7)
uu60522977,1.36,"26 km SSE of West Yellowstone, Montana",1667387064780,1667402428850,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60522977,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60522977&format=geojson,,,,,reviewed,0,28,uu,60522977,",uu60522977,",",uu,",",origin,phase-data,",14.0,0.08454,0.1,174.0,ml,earthquake,"M 1.4 - 26 km SSE of West Yellowstone, Montana",POINT Z (-110.9538333 44.4491667 3.84)
ak022e290ndt,2.2,"60 km S of Cantwell, Alaska",1667386998323,1668800388377,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e290ndt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e290ndt&format=geojson,,,,,reviewed,0,74,ak,022e290ndt,",ak022e290ndt,",",ak,",",origin,phase-data,",,,0.59,,ml,earthquake,"M 2.2 - 60 km S of Cantwell, Alaska",POINT Z (-148.8273 62.8558 70)
us7000in46,4.0,"Melville Island region, Nunavut, Canada",1667386131833,1668322262040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000in46,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000in46&format=geojson,,,,,reviewed,0,246,us,7000in46,",us7000in46,",",us,",",origin,phase-data,",41.0,7.99,0.84,120.0,mb,earthquake,"M 4.0 - Melville Island region, Nunavut, Canada",POINT Z (-105.279 75.7782 10)
us7000iqtz,2.6,"Unimak Island region, Alaska",1667385746910,1669186742040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqtz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqtz&format=geojson,,,,,reviewed,0,104,us,7000iqtz,",ak022e28nl9m,us7000iqtz,",",ak,us,",",origin,phase-data,",18.0,0.362,0.56,191.0,ml,earthquake,"M 2.6 - Unimak Island region, Alaska",POINT Z (-163.2269 54.4987 69.723)
ak022e28mzvl,1.4,"14 km NNW of Sterling, Alaska",1667385589136,1668800390681,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e28mzvl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e28mzvl&format=geojson,,,,,reviewed,0,30,ak,022e28mzvl,",ak022e28mzvl,",",ak,",",origin,phase-data,",,,0.36,,ml,earthquake,"M 1.4 - 14 km NNW of Sterling, Alaska",POINT Z (-150.8826 60.657 49.8)
ak022e28l6w6,1.3,,1667385067805,1668800388153,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e28l6w6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e28l6w6&format=geojson,,,,,reviewed,0,26,ak,022e28l6w6,",ak022e28l6w6,",",ak,",",origin,phase-data,",,,0.56,,ml,earthquake,M 1.3 - ,POINT Z (-146.2043 61.5868 34.9)
ak022e28kyns,1.0,"36 km NNE of Paxson, Alaska",1667385000246,1668800390489,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e28kyns,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e28kyns&format=geojson,,,,,reviewed,0,15,ak,022e28kyns,",ak022e28kyns,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 1.0 - 36 km NNE of Paxson, Alaska",POINT Z (-145.2518 63.3744 2.4)
ci40128303,0.45,"11km SW of Anza, CA",1667384930240,1667401442629,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128303,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128303&format=geojson,,,,,reviewed,0,3,ci,40128303,",ci40128303,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.03773,0.13,32.0,ml,earthquake,"M 0.5 - 11km SW of Anza, CA",POINT Z (-116.7613333 33.4933333 7.25)
nn00850463,0.9,"4 km NNW of Reno, Nevada",1667384850011,1667443407956,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850463,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850463&format=geojson,,,,,reviewed,0,12,nn,00850463,",nn00850463,",",nn,",",origin,phase-data,",6.0,0.062,0.069,101.31,ml,earthquake,"M 0.9 - 4 km NNW of Reno, Nevada",POINT Z (-119.8373 39.5705 4.8)
ak022e28jl7a,1.2,"35 km SW of Glacier View, Alaska",1667384639519,1668800387951,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e28jl7a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e28jl7a&format=geojson,1.0,2.7,,,reviewed,0,22,ak,022e28jl7a,",ak022e28jl7a,",",ak,",",dyfi,origin,phase-data,",,,0.51,,ml,earthquake,"M 1.2 - 35 km SW of Glacier View, Alaska",POINT Z (-148.0407 61.5503 10.8)
ci40128295,0.51,"14km NE of Glendora, CA",1667384197690,1667401166301,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128295,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128295&format=geojson,,,,,reviewed,0,4,ci,40128295,",ci40128295,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.06423,0.09,60.0,ml,earthquake,"M 0.5 - 14km NE of Glendora, CA",POINT Z (-117.7663333 34.2335 4.38)
ci40128287,1.06,"10km W of Pine Mountain Club, CA",1667383195180,1667400995456,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128287,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128287&format=geojson,1.0,0.0,,,reviewed,0,17,ci,40128287,",ci40128287,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",13.0,0.02702,0.13,140.0,ml,earthquake,"M 1.1 - 10km W of Pine Mountain Club, CA",POINT Z (-119.2541667 34.8608333 10.9)
us7000iqty,2.5,"63 km E of Adak, Alaska",1667383032682,1669186200040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqty,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqty&format=geojson,,,,,reviewed,0,96,us,7000iqty,",ak022e285cb5,us7000iqty,",",ak,us,",",origin,phase-data,",20.0,0.122,0.49,178.0,ml,earthquake,"M 2.5 - 63 km E of Adak, Alaska",POINT Z (-175.7277 51.9784 90.496)
ak022e284ys4,1.2,"48 km NNW of Beluga, Alaska",1667382936843,1668800390076,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e284ys4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e284ys4&format=geojson,,,,,reviewed,0,22,ak,022e284ys4,",ak022e284ys4,",",ak,",",origin,phase-data,",,,0.34,,ml,earthquake,"M 1.2 - 48 km NNW of Beluga, Alaska",POINT Z (-151.5087 61.5228 72.4)
ci40128279,2.03,"11km SSW of Idyllwild, CA",1667382682090,1667394749260,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128279,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128279&format=geojson,1.0,2.2,,,reviewed,0,64,ci,40128279,",ci40128279,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",64.0,0.05559,0.19,26.0,ml,earthquake,"M 2.0 - 11km SSW of Idyllwild, CA",POINT Z (-116.7446667 33.647 14.05)
nn00850452,1.2,California-Nevada border region,1667382492081,1667410207912,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850452,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850452&format=geojson,,,,,reviewed,0,22,nn,00850452,",nn00850452,",",nn,",",origin,phase-data,",13.0,0.36,0.0968,136.91,ml,earthquake,M 1.2 - California-Nevada border region,POINT Z (-118.9087 38.0812 0)
hv73204557,2.27999997,"10 km E of P?hala, Hawaii",1667382063230,1667382255130,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204557,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204557&format=geojson,,,,,automatic,0,80,hv,73204557,",hv73204557,",",hv,",",origin,phase-data,",36.0,,0.159999996,210.0,md,earthquake,"M 2.3 - 10 km E of P?hala, Hawaii",POINT Z (-155.380172729492 19.2066669464111 35.3600006103516)
ci40128271,1.93,"13km ENE of Borrego Springs, CA",1667381904810,1667400837840,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40128271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40128271&format=geojson,,,,,reviewed,0,57,ci,40128271,",ci40128271,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",89.0,0.0672,0.18,23.0,ml,earthquake,"M 1.9 - 13km ENE of Borrego Springs, CA",POINT Z (-116.2565 33.3118333 11.32)
nc73802376,0.36,"2km N of The Geysers, CA",1667381748280,1667389754104,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802376&format=geojson,,,,,automatic,0,2,nc,73802376,",nc73802376,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.006788,0.01,147.0,md,earthquake,"M 0.4 - 2km N of The Geysers, CA",POINT Z (-122.754837 38.7949982 2.69)
nn00850462,-0.2,"2 km SE of Carnelian Bay, California",1667381639891,1667401783826,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00850462,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00850462&format=geojson,,,,,reviewed,0,0,nn,00850462,",nn00850462,",",nn,",",origin,phase-data,",6.0,0.046,0.1235,112.91,ml,earthquake,"M -0.2 - 2 km SE of Carnelian Bay, California",POINT Z (-120.0664 39.2109 8.2)
ak022e27xoql,2.8,,1667380901169,1669184869040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e27xoql,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e27xoql&format=geojson,,,,,reviewed,0,121,ak,022e27xoql,",av91708186,us7000ilxw,ak022e27xoql,",",av,us,ak,",",origin,phase-data,",,,0.9,,ml,earthquake,M 2.8 - ,POINT Z (-152.7225 60.4343 12.6)
hv73204542,2.39,"15 km W of Volcano, Hawaii",1667380864650,1667423249730,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204542,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204542&format=geojson,,,,,reviewed,0,88,hv,73204542,",hv73204542,",",hv,",",origin,phase-data,",47.0,,0.11,52.0,ml,earthquake,"M 2.4 - 15 km W of Volcano, Hawaii",POINT Z (-155.383666666667 19.4275 8.19)
hv73204537,2.58,"10 km ESE of P?hala, Hawaii",1667380824630,1667381155400,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73204537,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73204537&format=geojson,,,,,automatic,0,102,hv,73204537,",hv73204537,",",hv,",",origin,phase-data,",35.0,,0.119999997,196.0,ml,earthquake,"M 2.6 - 10 km ESE of P?hala, Hawaii",POINT Z (-155.386337280273 19.1791667938232 33.7700004577637)
us7000ilxs,4.9,"147 km SSW of Hami, China",1667380405278,1668321139556,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ilxs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ilxs&format=geojson,1.0,1.0,,,reviewed,0,369,us,7000ilxs,",us7000ilxs,",",us,",",dyfi,origin,phase-data,",102.0,9.005,0.47,51.0,mb,earthquake,"M 4.9 - 147 km SSW of Hami, China",POINT Z (92.6237 41.6811 10)
nc73802371,0.54,"6km NNW of Parkfield, CA",1667380123430,1668041533671,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802371,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802371&format=geojson,,,,,reviewed,0,4,nc,73802371,",nc73802371,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.01084,0.07,153.0,md,earthquake,"M 0.5 - 6km NNW of Parkfield, CA",POINT Z (-120.4586667 35.9443333 3.02)
pr71380558,2.05,"6 km WSW of Fuig, Puerto Rico",1667379872060,1667380656780,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71380558,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71380558&format=geojson,,,,,reviewed,0,65,pr,71380558,",pr71380558,",",pr,",",origin,phase-data,",5.0,0.07544,0.05,197.0,md,earthquake,"M 2.1 - 6 km WSW of Fuig, Puerto Rico",POINT Z (-66.9655 17.9606666666667 11.08)
us7000in3x,4.0,"76 km NNE of Yigo Village, Guam",1667379665780,1668320756040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000in3x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000in3x&format=geojson,,,,,reviewed,0,246,us,7000in3x,",us7000in3x,",",us,",",origin,phase-data,",12.0,0.65,0.73,99.0,mb,earthquake,"M 4.0 - 76 km NNE of Yigo Village, Guam",POINT Z (145.2604 14.1195 100.701)
ak022e27jbmc,1.1,Southern Alaska,1667379279318,1668800387448,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022e27jbmc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022e27jbmc&format=geojson,1.0,3.1,,,reviewed,0,19,ak,022e27jbmc,",ak022e27jbmc,",",ak,",",dyfi,origin,phase-data,",,,0.48,,ml,earthquake,M 1.1 - Southern Alaska,POINT Z (-148.252 61.596 13.5)
nc73802366,1.17,"10km WNW of The Geysers, CA",1667378885100,1667386574762,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73802366,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73802366&format=geojson,,,,,automatic,0,21,nc,73802366,",nc73802366,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.009366,0.03,88.0,md,earthquake,"M 1.2 - 10km WNW of The Geysers, CA",POINT Z (-122.8626633 38.8193321 1.93)
us7000ilyl,4.0,"89 km ESE of Adak, Alaska",1667378569976,1668802867732,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ilyl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ilyl&format=geojson,,,1.0,,reviewed,0,246,us,7000ilyl,",ak022e27grr0,us7000ilyl,",",ak,us,",",origin,phase-data,shakemap,",29.0,0.469,0.79,201.0,mb,earthquake,"M 4.0 - 89 km ESE of Adak, Alaska",POINT Z (-175.3904 51.6557 47.933)
